lune_lat,lune_lon,class,etype_pred,prob_eq,prob_ex,prob_co
-17.165,-3.001,0,eq,0.9980413895907874,7.626262084006713e-06,0.0019509841471285815
-0.744,12.245,0,eq,0.9992421293425809,2.947024791132279e-05,0.0007284004095078277
-11.586,-22.318,0,eq,0.9996553412186695,8.853607067553698e-05,0.0002561227106549011
28.695,21.221,0,eq,0.9976375248710573,0.0023226281363185395,3.9846992624217364e-05
31.865,-16.492,0,eq,0.9178330288702143,0.08216432388852864,2.6472412569892667e-06
-18.933,24.811,0,eq,0.9763515358977148,1.483290344599947e-06,0.023646980811940593
3.889,-0.869,0,eq,0.9997030791366533,0.00014632121502846957,0.0001505996483182155
43.76,12.745,0,eq,0.9366538654546054,0.06334178085042062,4.353694973979858e-06
-28.867,-26.034,0,eq,0.9981297609273443,1.3183898049507101e-05,0.001857055174606097
66.459,15.246,1,ex,0.18258644165415794,0.8174128639115954,6.944342467241364e-07
14.259,-3.951,0,eq,0.9988587268658489,0.0011060251349807328,3.524799917043875e-05
85.825,26.818,1,ex,0.0426256955238722,0.9573740176655812,2.8681054652709514e-07
42.077,14.863,0,eq,0.960212725380953,0.039781341763230206,5.932855816662377e-06
3.243,28.924,0,eq,0.9982801068614978,2.5421957053122346e-05,0.001694471181449025
8.534,-6.49,0,eq,0.9994398255139094,0.0005015851591347325,5.8589326955861234e-05
-3.769,-1.526,0,eq,0.9995773643304272,4.575577716823117e-05,0.00037687989240458794
-78.166,-9.794,2,co,0.3676569642150261,3.889808716191879e-08,0.6323429968868868
-51.716,-22.703,0,eq,0.9549401362667257,8.61898737834733e-07,0.045059001834536455
21.452,-15.105,0,eq,0.989204816800038,0.010786984867815614,8.198332146419725e-06
40.772,15.541,0,eq,0.9700603213660876,0.02993257641348383,7.102220428446369e-06
-14.405,0.206,0,eq,0.9982687148298152,8.75431407998433e-06,0.0017225308561049225
21.835,11.423,0,eq,0.9986220697320238,0.0013356738420383344,4.225642593786787e-05
14.75,-25.952,0,eq,0.9912340228715943,0.008756175699702851,9.80142870297732e-06
17.524,1.452,0,eq,0.9986784718457695,0.0012870008688433787,3.4527285387044674e-05
58.83,-13.243,1,ex,0.05731316011428781,0.9426865519132682,2.8797244396666664e-07
-58.229,-8.371,0,eq,0.7712114643644477,1.4993449292712162e-07,0.2287883857010595
63.181,-29.17,1,ex,0.01716505468018243,0.9828348266832244,1.186365930483184e-07
-5.745,-17.509,0,eq,0.9997021028029467,0.00013219097874257716,0.00016570621831077742
-19.998,23.616,0,eq,0.975273214780163,1.3532719959357526e-06,0.02472543194784104
-44.559,-6.326,0,eq,0.9417970657510084,4.5261595636203086e-07,0.058202481633035257
48.782,-10.445,1,ex,0.34460357177240153,0.6553956016968466,8.265307517718592e-07
30.275,24.371,0,eq,0.997465275306691,0.002492388447034489,4.233624627453741e-05
33.926,-20.993,0,eq,0.8312502972361991,0.16874789615171987,1.8066120809964157e-06
17.434,26.495,0,eq,0.9995164875669854,0.0002550202850853327,0.00022849214792932215
-23.038,11.657,0,eq,0.9861718193641212,1.5018348800103601e-06,0.013826678800998832
-52.764,9.174,0,eq,0.6171167606988502,8.988217923812359e-08,0.38288314941897056
19.926,-0.319,0,eq,0.9976858704904862,0.002290814101458679,2.331540805507838e-05
30.447,12.249,0,eq,0.9940107025984941,0.005972335728686871,1.6961672819219608e-05
41.5,8.89,0,eq,0.9419208452550611,0.058074915230823226,4.2395141155781545e-06
-71.087,-13.901,0,eq,0.572830272100534,7.675852195105856e-08,0.427169651140944
-71.172,-27.48,0,eq,0.7492752255892614,2.2470165235537133e-07,0.2507245497090862
13.171,7.752,0,eq,0.999534963979144,0.000375020772087325,9.001524876869303e-05
-24.449,-7.76,0,eq,0.9963712359135591,4.3677810212172856e-06,0.003624396305419714
58.701,16.232,0,eq,0.5318669039507894,0.46813162855422885,1.4674949818393716e-06
19.411,13.629,0,eq,0.999185343483017,0.0007486260037809193,6.603051320212034e-05
29.733,-8.848,0,eq,0.970890567257371,0.029104607943602437,4.824799026472165e-06
-8.223,-21.842,0,eq,0.9996883556865536,0.00013808133213726555,0.00017356298130918557
18.588,0.923,0,eq,0.9983444765635349,0.0016260429769713101,2.948045949384598e-05
15.687,22.968,0,eq,0.9995575396825581,0.00022901645191468825,0.00021344386552723821
2.368,-18.039,0,eq,0.9994395804109937,0.000500321696993094,6.009789201325742e-05
-48.43,-14.583,0,eq,0.9477993130239519,5.868810328141185e-07,0.05220010009501525
43.372,11.609,0,eq,0.935130354208511,0.06486544568393364,4.200107555299022e-06
74.427,-9.989,1,ex,0.012704407034610362,0.9872954919247731,1.0104061658773865e-07
-62.049,-17.69,0,eq,0.808067322140373,2.1704634087816976e-07,0.19193246081328608
-80.555,-19.282,2,co,0.47422945629149443,5.7561767016921956e-08,0.5257704861467386
-38.468,-2.325,0,eq,0.9640605665800904,6.252732643912375e-07,0.035938808146645095
-37.951,-17.418,0,eq,0.9890415256107745,2.1185366813993266e-06,0.010956355852544045
24.592,7.88,0,eq,0.9971322824785228,0.0028437607779441976,2.395674353309974e-05
-55.885,17.225,2,co,0.37267995143419647,5.2754300583942714e-08,0.6273199958115029
67.81,-4.796,1,ex,0.030595699471373587,0.9694040974169194,2.031117070256355e-07
6.038,24.763,0,eq,0.999120395346699,4.53534437291373e-05,0.0008342512095718696
-10.238,9.098,0,eq,0.9980081178317162,8.839497398628161e-06,0.001983042670885184
49.325,5.705,0,eq,0.720397808088169,0.2796004454903296,1.7464215014791321e-06
-60.933,16.907,2,co,0.2688156301084467,3.742012286728333e-08,0.7311843324714306
-45.197,14.8,0,eq,0.7223299887513149,1.3775654031959716e-07,0.2776698734921447
1.503,-17.577,0,eq,0.9995155925714477,0.0004159861538073375,6.842127474495796e-05
-76.976,16.196,2,co,0.09767587119719766,1.566257273950533e-08,0.9023241131402295
78.676,-20.574,1,ex,0.007731256637493291,0.9922686895694993,5.379300730548459e-08
89.31,-18.427,1,ex,0.005978945156137946,0.9940210244166071,3.0427255070464794e-08
76.732,-22.527,1,ex,0.008168027073288344,0.9918319154110082,5.751570332869786e-08
59.044,-14.694,1,ex,0.05070467574036111,0.9492950583385318,2.6592110706204467e-07
49.246,-12.302,1,ex,0.28264005905161643,0.7173592172044565,7.237439269755322e-07
21.195,13.157,0,eq,0.9988904595087389,0.0010578411307956873,5.1699360465429106e-05
-3.919,21.709,0,eq,0.9975943957573561,1.1756680135871812e-05,0.0023938475625080854
14.798,-25.85,0,eq,0.9912445931627475,0.008745609348113486,9.797489139041867e-06
-23.259,-25.16,0,eq,0.9990271259997635,2.415917071610186e-05,0.0009487148295203256
7.203,22.213,0,eq,0.9993563354764425,6.078411963676791e-05,0.0005828804039207213
