lune_lat,lune_lon,class,etype_pred,prob_eq,prob_ex,prob_co
-21.286,-3.056,0,eq,0.98753977,4.4292548e-07,0.012459801
-6.812,6.924,0,eq,0.99878377,7.353252e-06,0.0012088978
-67.115,9.013,2,co,0.04591938,2.4584649e-12,0.95408064
-1.812,12.943,0,eq,0.99937785,1.6563201e-05,0.00060552784
29.814,-16.889,0,eq,0.81982,0.18017983,2.1860163e-07
37.63,-21.283,1,ex,0.43011674,0.5698833,2.631818e-08
0.202,-11.069,0,eq,0.99974257,0.0001498403,0.00010760875
-25.712,-19.587,0,eq,0.98750615,4.7319597e-07,0.012493418
-47.948,-29.621,0,eq,0.70821404,5.059436e-09,0.29178593
-40.613,-22.392,0,eq,0.8564797,1.7877108e-08,0.14352028
17.11,18.899,0,eq,0.998803,0.001179469,1.7548313e-05
51.378,-26.205,1,ex,0.054300383,0.94569963,3.9938303e-10
21.348,17.159,0,eq,0.9963038,0.0036893135,6.8714016e-06
-31.644,2.605,0,eq,0.898829,2.770151e-08,0.10117105
-55.542,17.124,2,co,0.12278055,2.3528152e-11,0.8772195
26.859,-11.564,0,eq,0.9217113,0.07828809,5.298957e-07
-64.77,7.334,2,co,0.060974784,4.7165765e-12,0.9390252
-28.675,6.518,0,eq,0.9258567,4.2470884e-08,0.074143246
-55.272,9.371,2,co,0.15780637,4.3995935e-11,0.8421936
30.298,-26.507,0,eq,0.70171934,0.29828057,1.1169698e-07
29.815,-9.86,0,eq,0.8738708,0.12612891,3.2254405e-07
67.454,16.037,1,ex,0.030674143,0.96932584,1.2610683e-10
66.509,-11.367,1,ex,0.012400049,0.98759997,2.5203529e-11
10.893,-17.364,0,eq,0.99680895,0.0031821907,8.786925e-06
-34.116,1.195,0,eq,0.86065066,1.7154383e-08,0.13934933
74.962,10.527,1,ex,0.009434003,0.99056596,1.469016e-11
11.091,11.067,0,eq,0.999495,0.00046613626,3.8858932e-05
50.736,11.985,1,ex,0.27928665,0.7207134,9.014424e-09
4.301,9.238,0,eq,0.9997603,9.851497e-05,0.0001410614
28.054,-10.886,0,eq,0.90459615,0.095403425,4.3399845e-07
23.733,-13.566,0,eq,0.95376515,0.046233896,8.7707633e-07
-10.356,-17.324,0,eq,0.9993167,1.688735e-05,0.00066638296
27.682,-14.528,0,eq,0.89154816,0.10845138,3.8465757e-07
-22.087,-14.349,0,eq,0.99185014,7.8542195e-07,0.008149094
-44.04,-3.706,0,eq,0.60074484,2.1919646e-09,0.3992552
38.262,-29.949,1,ex,0.29882845,0.7011715,1.1671405e-08
-61.176,12.963,2,co,0.0758179,7.684541e-12,0.9241821
27.109,12.118,0,eq,0.9804385,0.019559825,1.7200238e-06
