lune_lat,lune_lon,class,etype_pred,prob_eq,prob_ex,prob_co
4.134,11.291,0,eq,0.9999999997945626,2.054225110698876e-10,1.4978931100638008e-14
34.261,-20.952,0,eq,0.871334084903752,0.1286659150962482,7.913603132440759e-35
44.099,0.418,0,eq,0.8798920575281818,0.1201079424718182,5.4980408550800576e-37
57.281,-11.943,1,ex,0.16204128233581896,0.8379587176641811,1.928112627840586e-48
-52.466,-13.717,0,eq,0.9983780999480795,1.2706028300284625e-30,0.0016219000519205682
13.278,18.134,0,eq,0.9999999587673615,4.123263852186081e-08,8.820699523639501e-18
47.874,2.309,0,eq,0.7612919134634094,0.23870808653659054,3.5130395280487565e-39
-30.197,-7.655,0,eq,0.9999964954622057,3.4378772202693336e-21,3.5045377942421122e-06
-37.905,11.343,0,eq,0.9809159104840787,5.923411163078111e-26,0.019084089515921308
12.662,24.373,0,eq,0.9999999767113581,2.328864187634363e-08,6.066977907597902e-17
56.363,19.231,0,eq,0.5402194950258917,0.4597805049741082,9.835390357598428e-43
64.859,22.799,1,ex,0.3747915963781209,0.6252084036218792,1.5488308764151448e-48
27.295,28.747,0,eq,0.9999284770750198,7.152292498025967e-05,9.678704037740975e-24
19.919,-11.626,0,eq,0.9999612339621137,3.8766037886342956e-05,3.5981986857755747e-25
-20.205,13.968,0,eq,0.9999955245785969,9.912771625877656e-19,4.475421403193938e-06
1.402,0.223,0,eq,0.9999999998823218,1.1767045768842695e-10,7.66674744298851e-15
-53.563,-25.387,0,eq,0.9999761904928346,1.1211340963726843e-29,2.3809507165386563e-05
25.191,-4.921,0,eq,0.9998205759128218,0.00017942408717820484,9.635503531805805e-27
-25.493,19.575,0,eq,0.9996930228040719,5.210953839742863e-21,0.00030697719592809585
-66.064,-6.086,0,eq,0.9007679052505981,1.4575761990517173e-38,0.0992320947494019
-61.475,-3.619,0,eq,0.8693799460865095,2.288616982771911e-36,0.13062005391349046
14.517,-0.259,0,eq,0.9999995803496081,4.196503919283774e-07,1.276248404715425e-20
20.97,27.418,0,eq,0.9999972792771548,2.7207228452198167e-06,1.3006824709247947e-20
-67.466,19.273,2,co,0.037380586438200705,9.54159011847796e-42,0.9626194135617993
-26.626,1.266,0,eq,0.9999917722653043,1.731870597766397e-20,8.227734695614487e-06
-3.204,-4.509,0,eq,0.9999999999899915,9.91514275709568e-12,9.345501023451737e-14
25.17,-25.937,0,eq,0.989506976084543,0.010493023915457035,9.925051390764568e-31
60.053,2.886,1,ex,0.3580450002600296,0.6419549997399703,1.0310798310708966e-47
-32.26,-10.356,0,eq,0.9999961045692208,8.735606093284568e-22,3.895430779100559e-06
58.942,16.016,1,ex,0.4749238744082962,0.5250761255917038,5.5217942277128196e-45
31.834,12.739,0,eq,0.9993004970402861,0.0006995029597138599,7.965607028758049e-28
9.702,-23.581,0,eq,0.9999982416809459,1.758319054170879e-06,1.3571900477360347e-22
47.917,-12.219,1,ex,0.4145387534518578,0.5854612465481422,6.963277389764614e-42
-24.211,0.825,0,eq,0.9999981310269744,1.7046830137548851e-19,1.8689730255468562e-06
-48.088,-12.328,0,eq,0.9991395151009009,1.171958047017069e-28,0.0008604848990991622
-23.019,-0.847,0,eq,0.9999994304753467,6.656139844128074e-19,5.695246533069104e-07
-3.917,1.245,0,eq,0.9999999999964146,2.4416066541584536e-12,1.1436395530564607e-12
-6.743,-27.547,0,eq,0.9999999998849095,1.1509035713071106e-10,1.1266889550794043e-16
-79.215,2.115,2,co,0.47276994787265486,8.749121042614464e-47,0.5272300521273451
43.041,1.771,0,eq,0.9182937506358053,0.08170624936419459,4.36552175836269e-36
32.85,29.554,0,eq,0.9990400825536195,0.0009599174463804182,1.0665403506938645e-26
22.236,9.569,0,eq,0.9999903209132086,9.679086791331134e-06,4.603981570609527e-23
-20.725,6.882,0,eq,0.9999988109937356,1.4897268716352163e-18,1.1890062644839193e-06
-6.303,23.331,0,eq,0.9999999983994942,5.04138920344448e-14,1.6004554491540137e-09
-54.19,2.239,0,eq,0.8137715629590805,3.721503687892897e-33,0.18622843704091957
-40.435,0.106,0,eq,0.9967470650243812,2.6090018954426066e-26,0.0032529349756188182
-46.789,-17.158,0,eq,0.999895882658222,1.744505477148798e-27,0.00010411734177796496
-23.199,16.465,0,eq,0.9999549483672074,5.352994905512496e-20,4.5051632792546965e-05
54.137,-2.23,1,ex,0.43308641662467195,0.566913583375328,2.566922494341696e-44
-37.456,16.305,0,eq,0.9544672416706886,5.614377331651466e-26,0.04553275832931126
-38.037,-25.703,0,eq,0.999999874481953,1.761113905609291e-22,1.255180468879605e-07
-75.406,18.662,2,co,0.016125625453997833,2.5304516371850217e-46,0.9838743745460021
-43.79,-10.218,0,eq,0.999533827328962,7.205010408502097e-27,0.00046617267103799687
-11.185,5.83,0,eq,0.9999999986185204,5.131202349488606e-15,1.381474382658708e-09
11.243,-14.292,0,eq,0.9999994090256408,5.909743592635433e-07,1.8604690748690944e-21
61.976,26.454,1,ex,0.40303878896125994,0.5969612110387401,5.112022306820729e-46
-35.765,17.67,0,eq,0.9691368531266303,2.864926374907253e-25,0.030863146873369635
-25.425,25.561,0,eq,0.9990167074213026,4.825788934557034e-21,0.0009832925786974363
5.634,7.756,0,eq,0.9999999992224543,7.775442040635364e-10,1.4021904810158634e-15
52.861,-28.917,1,ex,0.018652819907349488,0.9813471800926505,3.145816520988089e-49
-37.337,-24.507,0,eq,0.9999998432620636,2.4728545456710436e-22,1.567379363444767e-07
-62.913,-13.221,0,eq,0.9900260076234938,4.9010515235999046e-36,0.009973992376506207
-23.816,16.997,0,eq,0.9999284570019246,2.918180366084737e-20,7.154299807534641e-05
6.591,14.605,0,eq,0.9999999992086278,7.913690259009014e-10,3.2729928080377186e-15
11.31,17.855,0,eq,0.9999999872696383,1.2730361545129206e-08,6.357861079862167e-17
20.447,28.775,0,eq,0.999997906416785,2.09358321494286e-06,3.007909026602278e-20
28.139,-14.496,0,eq,0.9970086438675896,0.002991356132410542,4.507363235182399e-30
-6.814,-27.388,0,eq,0.9999999998951877,1.0481214073954436e-10,1.293576979125223e-16
58.145,15.69,1,ex,0.49272869400885605,0.507271305991144,1.8967832416135128e-44
22.03,23.647,0,eq,0.9999952321297721,4.7678702278381054e-06,1.8595793851816886e-21
-18.432,-3.185,0,eq,0.9999999844537634,5.476654108906191e-17,1.554623667726302e-08
-42.599,-28.038,0,eq,0.9999997232610331,3.580467447116685e-24,2.767389668765155e-07
-24.158,0.062,0,eq,0.9999985457752406,2.0407266444126466e-19,1.45422475948918e-06
66.316,-25.229,1,ex,0.004960889603284152,0.9950391103967159,2.324114068493171e-58
18.613,-29.244,0,eq,0.9989545898725701,0.0010454101274299237,4.837629228406976e-28
29.581,-6.369,0,eq,0.9984697051153993,0.001530294884600701,2.155941146637788e-29
58.117,-6.982,1,ex,0.2385479704259919,0.7614520295740081,4.667319776347996e-48
60.743,13.579,1,ex,0.43123396549196247,0.5687660345080375,1.2819638469422464e-46
-55.429,-1.836,0,eq,0.9036612470135004,2.1701185432419673e-33,0.09633875298649959
-24.515,-28.484,0,eq,0.9999999999701765,1.1640003105878916e-16,2.982337515835684e-11
24.24,-29.488,0,eq,0.9807577023005383,0.01924229769946171,5.839660524971315e-31
-49.29,23.439,2,co,0.1446774016588378,3.677813246022399e-32,0.8553225983411622
23.818,-27.992,0,eq,0.9900606818128923,0.009939318187107731,1.9572029915565162e-30
-62.631,-11.947,0,eq,0.985350145826128,4.8711420474834485e-36,0.014649854173872006
-22.676,-4.15,0,eq,0.9999998332464709,1.6561659515723122e-18,1.6675352909951824e-07
-2.54,-9.928,0,eq,0.9999999999588456,4.1147218929674066e-11,7.147828268583336e-15
-19.178,27.926,0,eq,0.9999635259536606,1.2970080059042782e-18,3.6474046339455415e-05
-41.774,-4.609,0,eq,0.9986282922772519,1.679406553448864e-26,0.0013717077227480728
44.251,-6.165,0,eq,0.7800225148402653,0.21997748515973461,3.1738836471089193e-38
48.182,6.681,0,eq,0.7945221908068894,0.20547780919311068,1.0471170661534369e-38
-14.257,-22.888,0,eq,0.9999999999994822,1.2139311469211266e-13,3.9638952499077315e-13
-50.726,25.423,2,co,0.08086013376523309,5.18606581147633e-33,0.9191398662347668
