lune_lat,lune_lon,class,etype_pred,prob_eq,prob_ex,prob_co
-17.165,-3.001,0,eq,0.9999999996242473,5.395178762716542e-18,3.7575258943727133e-10
-0.744,12.245,0,eq,0.9999999999989623,1.0214811196878338e-12,1.6161820788642578e-14
-11.586,-22.318,0,eq,0.9999999999999678,3.194564106690761e-14,3.291346824428845e-16
28.695,21.221,0,eq,0.9999544278088713,4.557219112854809e-05,4.0186144924849746e-30
31.865,-16.492,0,eq,0.978254887726436,0.02174511227356395,5.090293972485033e-38
-18.933,24.811,0,eq,0.9999965020521789,8.817401791340426e-20,3.4979478210878887e-06
3.889,-0.869,0,eq,0.9999999998656691,1.3433087682916851e-10,1.4607990795796607e-18
43.76,12.745,0,eq,0.9695209014270519,0.03047909857294806,1.0088783139652026e-41
-28.867,-26.034,0,eq,0.9999999999722917,9.828452520230368e-21,2.7708305722842087e-11
66.459,15.246,1,ex,0.11957580457143137,0.8804241954285685,8.73663806671048e-61
14.259,-3.951,0,eq,0.9999997979288838,2.0207111608142335e-07,1.451927718208548e-24
85.825,26.818,1,ex,0.0011946615237451185,0.9988053384762549,5.474278399574949e-79
42.077,14.863,0,eq,0.9846398218855582,0.015360178114441797,3.3767075029996056e-40
3.243,28.924,0,eq,0.9999999999904181,9.575958415379114e-12,5.919029382373568e-15
8.534,-6.49,0,eq,0.999999992481636,7.518364099042848e-09,6.363962270590578e-22
-3.769,-1.526,0,eq,0.9999999999995439,4.5196556980010973e-13,4.041075073880086e-15
-78.166,-9.794,0,eq,0.9685267907595658,6.082548602764693e-49,0.03147320924043414
-51.716,-22.703,0,eq,0.9999936144336227,3.237506990862368e-32,6.385566377347837e-06
21.452,-15.105,0,eq,0.9999125021035217,8.749789647837564e-05,5.14343058550357e-31
40.772,15.541,0,eq,0.990675680529667,0.009324319470333008,3.783638652642404e-39
-14.405,0.206,0,eq,0.9999999998601382,4.3712501789395e-17,1.3986172121751565e-10
21.835,11.423,0,eq,0.9999974162666676,2.583733332386546e-06,9.526111814203207e-27
14.75,-25.952,0,eq,0.999965064918845,3.493508115507009e-05,2.015028074410682e-29
17.524,1.452,0,eq,0.9999993186200605,6.813799393719712e-07,1.573557722627526e-25
58.83,-13.243,1,ex,0.11891114261097925,0.8810888573890209,1.2347786008451795e-58
-58.229,-8.371,0,eq,0.9894661174747063,1.3055686166690446e-37,0.01053388252529371
63.181,-29.17,1,ex,0.002137293241222118,0.997862706758778,1.6003263642562748e-66
-5.745,-17.509,0,eq,0.9999999999986466,1.3532515061015033e-12,1.7728516042589563e-17
-19.998,23.616,0,eq,0.9999936593617497,3.2905130511623467e-20,6.340638250273026e-06
-44.559,-6.326,0,eq,0.9994017057244678,1.9939549318900274e-30,0.0005982942755322247
48.782,-10.445,1,ex,0.4141926123727852,0.5858073876272147,1.4549523599670979e-49
30.275,24.371,0,eq,0.9999041236629194,9.58763370806882e-05,7.028544698610551e-31
33.926,-20.993,0,eq,0.8332679983896704,0.1667320016103297,2.2095010232111847e-40
17.434,26.495,0,eq,0.9999998948854751,1.051145248838999e-07,1.0707569900705754e-22
-23.038,11.657,0,eq,0.999995899347449,3.5799496535925116e-21,4.100652550943632e-06
-52.764,9.174,0,eq,0.5528963617633639,6.394911074126152e-36,0.44710363823663624
19.926,-0.319,0,eq,0.9999966573432908,3.3426567091267875e-06,3.034290083577298e-27
30.447,12.249,0,eq,0.9998286587120647,0.00017134128793526543,3.272546956942021e-32
41.5,8.89,0,eq,0.9808934745492633,0.019106525450736683,1.677483166629133e-40
-71.087,-13.901,0,eq,0.993141286330635,3.220424576343648e-44,0.006858713669364917
-71.172,-27.48,0,eq,0.9999484721104702,7.851960905952028e-42,5.152788952972582e-05
13.171,7.752,0,eq,0.9999999757768592,2.42231408080559e-08,3.9636924695285203e-22
-24.449,-7.76,0,eq,0.9999999898496461,9.762653476927607e-21,1.0150353967033691e-08
