lune_lat,lune_lon,class,etype_pred,prob_eq,prob_ex,prob_co
-17.165,-3.001,0,eq,0.9882556006035572,0.0006254169091990334,0.011118982487243903
-0.744,12.245,0,eq,0.9292722446964308,0.0018339979227855205,0.06889375738078375
-11.586,-22.318,0,eq,0.9941948167362896,0.005800201602841703,4.981660868666595e-06
28.695,21.221,0,eq,0.9357861264384044,0.05945727151308186,0.00475660204851379
31.865,-16.492,1,ex,0.486863234071512,0.513136762265488,3.6630001683628615e-09
-18.933,24.811,2,co,0.4529226964812754,2.8297402358837665e-05,0.5470490061163658
3.889,-0.869,0,eq,0.9896106727714769,0.010039320353028276,0.0003500068754949126
43.76,12.745,0,eq,0.5615684074924153,0.43842274427753386,8.84823005092557e-06
-28.867,-26.034,0,eq,0.9992515975097148,0.0007036250706363705,4.477741964876196e-05
66.459,15.246,1,ex,0.2369400906298342,0.7630597892184807,1.2015168518215973e-07
14.259,-3.951,0,eq,0.9480609655854467,0.05192377072997666,1.5263684576751578e-05
85.825,26.818,1,ex,0.16721854322482618,0.8327813410005298,1.1577464398499777e-07
42.077,14.863,0,eq,0.6352792649814388,0.3646924198593477,2.83151592134934e-05
3.243,28.924,2,co,0.44892215075384784,0.00044099204608868384,0.5506368572000635
8.534,-6.49,0,eq,0.971116957449574,0.028862833501345168,2.0209049080856786e-05
-3.769,-1.526,0,eq,0.9950914542009486,0.0036254728355879307,0.001283072963463537
-78.166,-9.794,2,co,0.4876244237125366,1.3370031665101207e-07,0.5123754425871467
-51.716,-22.703,0,eq,0.9858795559470689,2.4160475686372287e-05,0.014096283577244753
21.452,-15.105,0,eq,0.759624040469369,0.24037589172788204,6.780274877063825e-08
40.772,15.541,0,eq,0.6791938443987756,0.3207572451777885,4.891042343595394e-05
-14.405,0.206,0,eq,0.9804003218195394,0.0007148422880706507,0.018884835892389967
21.835,11.423,0,eq,0.9514390782973863,0.04790503199948584,0.0006558897031278407
14.75,-25.952,0,eq,0.781473071477384,0.21852692213790892,6.3847071522738325e-09
17.524,1.452,0,eq,0.9452819946005323,0.05466734335468713,5.066204478057346e-05
58.83,-13.243,1,ex,0.21823888184601517,0.7817611181236361,3.034865032438393e-11
-58.229,-8.371,0,eq,0.51118549782273,1.8147584228223236e-06,0.48881268741884715
63.181,-29.17,1,ex,0.1804624682174279,0.8195375317825204,5.166551987058679e-14
-5.745,-17.509,0,eq,0.9908859677219916,0.009105989536032049,8.042741976357615e-06
-19.998,23.616,2,co,0.45404575263872327,2.6801036383318907e-05,0.5459274463248935
-44.559,-6.326,0,eq,0.6613066468655637,1.2728446988382787e-05,0.3386806246874479
48.782,-10.445,1,ex,0.28512096561068845,0.7148790337177383,6.715732791905106e-10
30.275,24.371,0,eq,0.9314218828862354,0.05843500179554606,0.0101431153182184
33.926,-20.993,1,ex,0.4033724673893879,0.596627532165767,4.4484487008920597e-10
17.434,26.495,0,eq,0.8030358839807287,0.006972499382609132,0.1899916166366621
-23.038,11.657,0,eq,0.5001458064290637,4.737738986534641e-05,0.499806816181071
-52.764,9.174,2,co,0.4776581678387744,9.722798880992264e-07,0.5223408598813375
